id,tenant_id,agreement_id,source_type,source_id,entry_direction,amount,currency,period_month,spend_type,channel,cpl_id,fu_id,tactic_id,mechanic_id,is_reversed,reverses_entry_id,idempotency_key,description,created_by,created_at
bea3e93f-a272-4dfd-886f-69b49123915e,598a895e-5a20-48cc-95bd-a52fe5d4bb65,7850c5cd-d19e-4eae-bd30-619b760f8bef,AGREEMENT,7850c5cd-d19e-4eae-bd30-619b760f8bef,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,2eded86b-ae2a-4097-92fb-f304c79c57e1,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|7850c5cd-d19e-4eae-bd30-619b760f8bef|bdb9c29a-37c0-44d2-b886-9335e6d92bfc,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:35:36.665193
7ad0a285-961f-4302-99e3-33e99fc06309,598a895e-5a20-48cc-95bd-a52fe5d4bb65,7850c5cd-d19e-4eae-bd30-619b760f8bef,AGREEMENT,7850c5cd-d19e-4eae-bd30-619b760f8bef,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,2eded86b-ae2a-4097-92fb-f304c79c57e1,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,bea3e93f-a272-4dfd-886f-69b49123915e,REVERSAL|LEDGER|bea3e93f-a272-4dfd-886f-69b49123915e,Reversal of ledger entry bea3e93f-a272-4dfd-886f-69b49123915e,0e23990b-31a0-4ac2-be89-a46ebc8200d4,2026-07-27 18:35:36.672119
69ab0db0-e7a6-436e-9d47-30444a98655d,598a895e-5a20-48cc-95bd-a52fe5d4bb65,7850c5cd-d19e-4eae-bd30-619b760f8bef,AGREEMENT,7850c5cd-d19e-4eae-bd30-619b760f8bef,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,2eded86b-ae2a-4097-92fb-f304c79c57e1,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|7850c5cd-d19e-4eae-bd30-619b760f8bef|1e67c418-1a61-4149-a5e4-2799a8cc4a30,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:35:36.702995
9f71c446-ac2f-4859-951e-2d0b5471d334,598a895e-5a20-48cc-95bd-a52fe5d4bb65,7850c5cd-d19e-4eae-bd30-619b760f8bef,AGREEMENT,7850c5cd-d19e-4eae-bd30-619b760f8bef,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,2eded86b-ae2a-4097-92fb-f304c79c57e1,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,69ab0db0-e7a6-436e-9d47-30444a98655d,REVERSAL|LEDGER|69ab0db0-e7a6-436e-9d47-30444a98655d,Reversal of ledger entry 69ab0db0-e7a6-436e-9d47-30444a98655d,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:35:36.707414
3c99d479-49a0-4509-a5cd-83178361df5e,598a895e-5a20-48cc-95bd-a52fe5d4bb65,7850c5cd-d19e-4eae-bd30-619b760f8bef,AGREEMENT,7850c5cd-d19e-4eae-bd30-619b760f8bef,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,2eded86b-ae2a-4097-92fb-f304c79c57e1,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|7850c5cd-d19e-4eae-bd30-619b760f8bef|d5c3c46c-4276-49c5-aec7-0ee48224d32e,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:35:36.74237
490bf9a5-66de-419b-af51-147346d0b85b,598a895e-5a20-48cc-95bd-a52fe5d4bb65,7850c5cd-d19e-4eae-bd30-619b760f8bef,AGREEMENT,7850c5cd-d19e-4eae-bd30-619b760f8bef,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,2eded86b-ae2a-4097-92fb-f304c79c57e1,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,3c99d479-49a0-4509-a5cd-83178361df5e,REVERSAL|LEDGER|3c99d479-49a0-4509-a5cd-83178361df5e,Reversal of ledger entry 3c99d479-49a0-4509-a5cd-83178361df5e,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:35:36.750697
e1242e75-db6f-41f7-9d94-584a715be12e,598a895e-5a20-48cc-95bd-a52fe5d4bb65,1b708e20-4424-4427-bac9-9ed4babe0d69,AGREEMENT,1b708e20-4424-4427-bac9-9ed4babe0d69,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,,LEDGER|AGREEMENT|1b708e20-4424-4427-bac9-9ed4babe0d69|1a90a298-5964-4d0b-9b6f-3605093b3bf7,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:36:48.334792
1a9dd92b-e445-4262-af76-49e11f1987a3,598a895e-5a20-48cc-95bd-a52fe5d4bb65,078fda7b-9e2d-4750-895d-82fc886fa9dd,AGREEMENT,078fda7b-9e2d-4750-895d-82fc886fa9dd,DEBIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|078fda7b-9e2d-4750-895d-82fc886fa9dd|82ccb584-ef5a-4e9a-98d0-69adc9ca2c83,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:36:48.427775
6a1ecf17-a339-40d0-93ae-e55ec7ce6962,598a895e-5a20-48cc-95bd-a52fe5d4bb65,078fda7b-9e2d-4750-895d-82fc886fa9dd,AGREEMENT,078fda7b-9e2d-4750-895d-82fc886fa9dd,CREDIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,1a9dd92b-e445-4262-af76-49e11f1987a3,REVERSAL|LEDGER|1a9dd92b-e445-4262-af76-49e11f1987a3,Reversal of ledger entry 1a9dd92b-e445-4262-af76-49e11f1987a3,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:36:48.438701
4162c1c1-6f43-42b4-8c84-384dcae716b5,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|b84fb917-38bb-45da-be19-33b93a2ea554|2e45f160-00af-410e-9eac-b301a449bea8,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:36:51.933366
b8988a1b-ed31-4517-96b1-b2f616451c66,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,4162c1c1-6f43-42b4-8c84-384dcae716b5,REVERSAL|LEDGER|4162c1c1-6f43-42b4-8c84-384dcae716b5,Reversal of ledger entry 4162c1c1-6f43-42b4-8c84-384dcae716b5,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:36:51.939765
c8c42f27-3081-45bb-bf51-a3b7573e6fcc,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|b84fb917-38bb-45da-be19-33b93a2ea554|3de7f2b1-be88-49e6-8956-4f5b8205f9dc,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:36:52.113812
d9afb606-58e6-4d23-a4d4-a726aca3da0e,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,c8c42f27-3081-45bb-bf51-a3b7573e6fcc,REVERSAL|LEDGER|c8c42f27-3081-45bb-bf51-a3b7573e6fcc,Reversal of ledger entry c8c42f27-3081-45bb-bf51-a3b7573e6fcc,0e23990b-31a0-4ac2-be89-a46ebc8200d4,2026-07-27 18:36:52.119674
d6130b6a-2044-4070-918b-4e9b90fb8e33,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|b84fb917-38bb-45da-be19-33b93a2ea554|526b29f1-b710-4c70-b99f-340f080af29d,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:36:52.151579
8bc913a3-0bc2-46f7-9676-028eada77e95,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,d6130b6a-2044-4070-918b-4e9b90fb8e33,REVERSAL|LEDGER|d6130b6a-2044-4070-918b-4e9b90fb8e33,Reversal of ledger entry d6130b6a-2044-4070-918b-4e9b90fb8e33,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:36:52.155505
c69cb17d-f389-487f-9607-416c1bad7d55,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|b84fb917-38bb-45da-be19-33b93a2ea554|907c9f9b-58f9-42cd-9bf2-9426b60bcd1e,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:36:52.18918
477d0c7a-1815-4950-ac3f-be3e1e33de90,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,c69cb17d-f389-487f-9607-416c1bad7d55,REVERSAL|LEDGER|c69cb17d-f389-487f-9607-416c1bad7d55,Reversal of ledger entry c69cb17d-f389-487f-9607-416c1bad7d55,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:36:52.195984
f2698a0b-1086-47a2-b9c4-abcc1478ac4f,598a895e-5a20-48cc-95bd-a52fe5d4bb65,1d3098dd-8cba-426b-80c2-2877539803b6,AGREEMENT,1d3098dd-8cba-426b-80c2-2877539803b6,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,,LEDGER|AGREEMENT|1d3098dd-8cba-426b-80c2-2877539803b6|2c87c280-9e8a-4b21-a3f9-9c235d8873b1,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:39:37.704638
fc2c84e8-a111-41f5-8320-3eca10723c17,598a895e-5a20-48cc-95bd-a52fe5d4bb65,f1db9711-b002-4958-8c1e-ded8600cd74f,AGREEMENT,f1db9711-b002-4958-8c1e-ded8600cd74f,DEBIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|f1db9711-b002-4958-8c1e-ded8600cd74f|ee835081-e030-441e-a23b-d38c262a0d12,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:39:37.820721
c031782c-cc7e-46b7-bf75-b5b5eb2676dc,598a895e-5a20-48cc-95bd-a52fe5d4bb65,f1db9711-b002-4958-8c1e-ded8600cd74f,AGREEMENT,f1db9711-b002-4958-8c1e-ded8600cd74f,CREDIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,fc2c84e8-a111-41f5-8320-3eca10723c17,REVERSAL|LEDGER|fc2c84e8-a111-41f5-8320-3eca10723c17,Reversal of ledger entry fc2c84e8-a111-41f5-8320-3eca10723c17,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:39:37.832033
e473f374-a2a8-4def-8ce1-5501ecdf6fab,598a895e-5a20-48cc-95bd-a52fe5d4bb65,71a6c8d7-5286-4b75-b75f-45925b3e27c2,AGREEMENT,71a6c8d7-5286-4b75-b75f-45925b3e27c2,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,,LEDGER|AGREEMENT|71a6c8d7-5286-4b75-b75f-45925b3e27c2|7116beed-0e14-4b03-b723-1ed3ce9da896,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:42:29.387479
2e282db4-70aa-49c6-b630-a86476295381,598a895e-5a20-48cc-95bd-a52fe5d4bb65,0bbc77f4-6821-4431-b649-c7c3336be6da,AGREEMENT,0bbc77f4-6821-4431-b649-c7c3336be6da,DEBIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|0bbc77f4-6821-4431-b649-c7c3336be6da|235ce5d0-a603-4405-8c45-1b0557f97004,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:42:29.478247
da8b19a1-5cd7-48ca-b146-ad44be9e326a,598a895e-5a20-48cc-95bd-a52fe5d4bb65,0bbc77f4-6821-4431-b649-c7c3336be6da,AGREEMENT,0bbc77f4-6821-4431-b649-c7c3336be6da,CREDIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,2e282db4-70aa-49c6-b630-a86476295381,REVERSAL|LEDGER|2e282db4-70aa-49c6-b630-a86476295381,Reversal of ledger entry 2e282db4-70aa-49c6-b630-a86476295381,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:42:29.485731
dd5d6e98-b976-4d4a-9ed7-72113459078a,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|b84fb917-38bb-45da-be19-33b93a2ea554|f53ce5e8-d3b8-4c16-9289-0d9dbf90fc2c,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:42:32.627082
b826e87a-313a-4b17-b284-6bd12f3f34dd,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,dd5d6e98-b976-4d4a-9ed7-72113459078a,REVERSAL|LEDGER|dd5d6e98-b976-4d4a-9ed7-72113459078a,Reversal of ledger entry dd5d6e98-b976-4d4a-9ed7-72113459078a,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:42:32.633862
795ac783-9b48-4e9d-aa52-34263f0a97ea,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|b84fb917-38bb-45da-be19-33b93a2ea554|5401974a-f5b3-468b-9c79-a6c76049d1b6,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:42:32.774
597fafe5-5d7b-4181-9e8c-34a6720e22b0,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,795ac783-9b48-4e9d-aa52-34263f0a97ea,REVERSAL|LEDGER|795ac783-9b48-4e9d-aa52-34263f0a97ea,Reversal of ledger entry 795ac783-9b48-4e9d-aa52-34263f0a97ea,0e23990b-31a0-4ac2-be89-a46ebc8200d4,2026-07-27 18:42:32.778451
108bff01-db7c-498b-8174-55eeeff25750,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|b84fb917-38bb-45da-be19-33b93a2ea554|70ef2d8c-76ae-41d4-a6b9-1b7dabb416fc,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:42:32.810008
6d3497bb-fb05-4702-9abf-a54252a00c68,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,108bff01-db7c-498b-8174-55eeeff25750,REVERSAL|LEDGER|108bff01-db7c-498b-8174-55eeeff25750,Reversal of ledger entry 108bff01-db7c-498b-8174-55eeeff25750,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:42:32.814631
7198be57-b131-461c-aa90-e814ef937e7d,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|b84fb917-38bb-45da-be19-33b93a2ea554|88f1a328-00f5-40a0-a0bb-9d7edeac949f,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:42:32.852903
4293d4ab-49e5-46ca-961d-60189bdec41f,598a895e-5a20-48cc-95bd-a52fe5d4bb65,b84fb917-38bb-45da-be19-33b93a2ea554,AGREEMENT,b84fb917-38bb-45da-be19-33b93a2ea554,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,7198be57-b131-461c-aa90-e814ef937e7d,REVERSAL|LEDGER|7198be57-b131-461c-aa90-e814ef937e7d,Reversal of ledger entry 7198be57-b131-461c-aa90-e814ef937e7d,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:42:32.858951
44685efd-43a9-4948-8b25-17e3e12ed9f7,598a895e-5a20-48cc-95bd-a52fe5d4bb65,f6f4803d-9361-4512-b3b6-b8e711666ab7,AGREEMENT,f6f4803d-9361-4512-b3b6-b8e711666ab7,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,,LEDGER|AGREEMENT|f6f4803d-9361-4512-b3b6-b8e711666ab7|198b8a4d-d9ed-4775-a5aa-8cfc1b4808bf,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:46:06.601088
d7554e44-129b-453d-8299-5f648a768d8b,598a895e-5a20-48cc-95bd-a52fe5d4bb65,86bfe1a8-5734-4994-b295-81e1dc0a92d7,AGREEMENT,86bfe1a8-5734-4994-b295-81e1dc0a92d7,DEBIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|86bfe1a8-5734-4994-b295-81e1dc0a92d7|24c53067-fea0-4a9b-a1e4-e731194ece70,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:46:06.729797
5bc2dd3c-7db9-4761-abdb-d5dd2418b520,598a895e-5a20-48cc-95bd-a52fe5d4bb65,86bfe1a8-5734-4994-b295-81e1dc0a92d7,AGREEMENT,86bfe1a8-5734-4994-b295-81e1dc0a92d7,CREDIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,d7554e44-129b-453d-8299-5f648a768d8b,REVERSAL|LEDGER|d7554e44-129b-453d-8299-5f648a768d8b,Reversal of ledger entry d7554e44-129b-453d-8299-5f648a768d8b,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:46:06.738693
8ec8d573-8911-4b4f-b559-039398729625,598a895e-5a20-48cc-95bd-a52fe5d4bb65,078fda7b-9e2d-4750-895d-82fc886fa9dd,AGREEMENT,078fda7b-9e2d-4750-895d-82fc886fa9dd,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,t,,LEDGER|AGREEMENT|078fda7b-9e2d-4750-895d-82fc886fa9dd|457c4a97-05a8-4f03-9810-f1b3d7860e9d,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:46:09.405136
0e666888-4bce-4092-91bd-d618b75e6be9,598a895e-5a20-48cc-95bd-a52fe5d4bb65,078fda7b-9e2d-4750-895d-82fc886fa9dd,AGREEMENT,078fda7b-9e2d-4750-895d-82fc886fa9dd,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,8c500433-8582-4c97-8601-76bc5ba191ce,e647e274-0ca6-49be-aa2f-0f6e4b380233,afcf9ffb-9741-42c5-b07b-e03c0de35588,f,8ec8d573-8911-4b4f-b559-039398729625,REVERSAL|LEDGER|8ec8d573-8911-4b4f-b559-039398729625,Reversal of ledger entry 8ec8d573-8911-4b4f-b559-039398729625,3b703dae-2955-40a1-affa-f94478da505f,2026-07-27 18:46:09.411383
